CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
232156,41,0,10,30,8,23,50,30,155.39,5,1
232157,23,0,32,9,0,21,100,365,479.79,22,1
232158,65,0,39,2,2,23,10,90,284.86,15,1
232159,61,1,17,25,1,21,100,30,352.73,1,1
232160,45,0,10,13,6,5,10,365,528.2,7,1
232161,64,0,3,1,5,24,10,90,538.39,6,1
232162,40,0,57,22,6,26,10,90,612.2,18,1
232163,58,0,48,28,7,24,10,90,742.91,13,1
232164,19,1,20,9,9,20,50,90,945.5,15,1
232165,26,0,23,12,0,3,50,30,871.05,6,1
232166,55,0,54,22,7,7,10,365,259.54,22,1
232167,35,0,59,22,2,25,100,90,397.79,18,1
232168,39,0,56,7,5,2,100,365,673.99,19,1
232169,56,0,52,15,1,15,10,30,432.44,12,1
232170,48,1,14,24,3,18,10,365,467.47,23,1
232171,56,0,14,14,8,12,50,365,272.26,20,1
232172,45,0,50,14,7,16,10,90,733.93,16,1
232173,35,0,8,2,4,7,100,365,858.06,17,1
232174,57,1,2,27,1,27,100,365,254.73,9,1
232175,54,1,24,18,7,29,50,30,820.83,1,1
232176,28,0,2,2,2,23,50,30,433.19,10,1
232177,20,0,26,2,4,17,100,30,842.59,15,1
232178,39,0,21,6,6,4,100,30,135.12,21,1
232179,21,1,1,11,6,30,100,30,377.72,18,1
232180,65,1,43,10,8,28,100,365,880.29,11,1
232181,26,0,3,3,8,1,100,365,643.42,25,1
232182,47,1,19,24,7,11,50,90,869.49,29,1
232183,50,1,49,4,1,27,50,90,333.84,1,1
232184,53,1,40,11,1,22,100,30,581.86,17,1
232185,65,1,20,13,7,13,10,30,754.71,10,1
232186,52,1,60,20,7,0,50,365,625.61,25,1
232187,53,1,45,16,6,29,10,90,256.94,4,1
232188,47,1,40,11,4,15,50,365,188.76,18,1
232189,51,0,6,3,6,30,100,365,195.06,25,1
232190,49,1,46,8,7,7,100,90,658.37,23,1
232191,32,0,30,10,0,26,50,365,849.39,3,1
232192,31,1,5,11,2,12,100,30,372.93,14,1
232193,57,0,10,12,3,3,100,365,529.03,24,1
232194,39,0,41,4,10,1,50,365,243.03,24,1
232195,50,0,35,25,8,10,10,90,488.57,20,1
232196,44,0,42,23,1,9,50,365,953.66,30,1
232197,63,1,38,19,9,1,50,365,336.77,28,1
232198,22,1,59,22,0,24,50,30,818.09,13,1
232199,56,0,19,30,9,29,50,365,588.6,25,1
232200,36,1,54,8,4,20,50,365,730.25,1,1
232201,55,0,8,7,2,16,10,30,216.71,1,1
232202,21,0,35,10,0,20,100,90,476.59,4,1
232203,30,0,44,14,9,7,10,90,514.95,19,1
232204,28,0,22,6,3,20,10,365,144.17,30,1
232205,34,1,35,28,6,30,50,30,263.77,6,1
232206,27,1,48,5,1,0,50,30,633.48,27,1
232207,46,0,11,8,9,3,10,90,599.75,29,1
232208,23,1,18,23,10,26,100,30,316.73,23,1
232209,35,1,13,7,10,28,100,90,663.82,20,1
232210,30,0,50,1,8,25,10,90,327.46,8,1
232211,42,1,24,24,7,5,50,90,692.88,30,1
232212,52,0,18,30,8,2,100,365,682.36,6,1
232213,22,0,44,19,9,8,50,90,403.29,20,1
232214,43,0,49,30,2,1,100,30,904.38,8,1
232215,46,1,47,23,7,6,10,90,152.85,5,1
232216,43,1,47,10,0,7,50,30,134.56,14,1
232217,18,0,53,19,3,17,100,365,312.03,13,1
232218,50,0,2,21,9,27,100,365,953.71,4,1
232219,46,0,40,15,1,18,100,90,759.56,24,1
232220,35,0,6,2,2,10,50,90,909.21,24,1
232221,39,0,14,14,5,2,10,365,800.74,19,1
232222,35,1,18,20,3,25,100,90,842.45,17,1
232223,52,0,2,2,9,19,50,30,744.84,8,1
232224,31,1,37,4,5,9,50,90,373.78,7,1
232225,49,0,15,11,4,18,10,30,852.83,14,1
232226,18,0,38,24,5,20,10,90,889,15,1
232227,37,1,42,15,10,29,50,30,967.43,17,1
232228,40,0,16,27,5,21,50,30,416.54,26,1
232229,28,1,52,9,5,22,10,30,356.68,3,1
232230,56,1,32,23,5,9,10,365,826.58,23,1
232231,33,1,10,10,3,16,50,30,718.39,23,1
232232,60,0,13,22,10,11,100,90,393.82,4,1
232233,50,1,46,29,8,14,50,365,848.34,7,1
232234,29,1,43,25,9,28,100,365,793.21,14,1
232235,49,0,54,13,9,28,100,365,306.17,24,1
232236,58,1,36,20,9,15,10,90,898.74,5,1
232237,18,1,6,25,8,18,10,30,947.95,25,1
232238,28,0,15,14,10,1,100,30,706.21,14,1
232239,40,1,19,17,7,26,100,30,802.18,25,1
232240,22,0,55,4,10,13,50,90,850.88,5,1
232241,18,1,17,12,3,26,100,365,853.42,5,1
232242,54,1,4,29,7,21,50,90,545.55,6,1
232243,65,0,52,4,8,13,10,90,768.26,28,1
232244,56,0,60,11,5,20,50,90,842.82,6,1
232245,27,0,52,12,7,20,100,365,135.7,2,1
232246,55,1,35,3,2,3,10,365,993.29,24,1
232247,18,0,21,29,6,23,100,90,429.92,24,1
232248,40,0,46,19,2,10,10,90,819.23,24,1
232249,24,0,41,5,7,1,10,90,749.44,14,1
232250,54,0,14,26,2,23,10,30,821.44,17,1
232251,37,1,38,6,10,11,50,365,524.91,26,1
232252,54,1,56,26,0,16,10,30,213.06,2,1
232254,53,0,52,17,5,0,10,30,210.45,27,1
232255,18,0,21,27,2,9,50,365,150.91,25,1
232256,47,1,29,22,9,28,10,30,581.28,13,1
232257,59,0,53,27,2,10,50,365,992.11,17,1
232258,64,1,28,26,8,19,50,30,872.57,23,1
232259,46,0,31,17,6,21,100,30,347.1,9,1
232260,20,1,20,20,6,5,100,90,152.46,27,1
232261,26,1,50,20,2,18,100,365,126.26,4,1
232262,27,1,53,10,4,20,10,365,939.05,29,1
232263,28,1,50,26,7,3,100,30,210.26,9,1
232264,46,1,12,13,7,0,100,30,662.39,28,1
232265,36,1,31,23,5,11,100,90,354.08,4,1
232266,48,1,13,16,4,10,50,365,305.21,20,1
232267,41,0,29,24,9,2,100,365,807.48,14,1
232268,61,1,48,9,3,5,50,30,293.33,17,1
232269,22,1,19,7,7,1,10,90,212.61,14,1
232270,29,0,4,14,2,24,100,90,723.42,13,1
232271,24,1,7,17,10,21,10,365,844.34,21,1
232272,22,0,36,20,0,11,100,30,913.29,9,1
232273,60,0,13,7,10,4,50,365,546.57,22,1
232275,41,0,23,29,4,18,10,30,838.3,4,1
232276,65,0,34,23,3,3,100,30,301.46,13,1
232277,59,0,57,23,3,15,50,90,513.47,26,1
232278,61,0,32,3,10,21,10,365,761,7,1
232279,41,0,12,20,3,28,10,30,791.66,29,1
232280,30,0,13,24,9,9,10,30,269.18,13,1
232281,38,0,42,5,0,29,50,365,779.53,17,1
232282,47,0,11,15,6,15,50,30,708.18,30,1
232283,51,1,12,22,3,0,100,90,467.61,30,1
232284,40,0,32,16,9,30,100,90,725.55,16,1
232285,57,0,56,3,6,26,50,90,253.88,23,1
232286,36,1,30,23,2,21,100,30,768.2,23,1
232287,58,0,1,7,0,9,100,90,349.95,2,1
232288,55,0,20,20,0,4,10,90,440.65,5,1
232290,26,1,38,4,5,14,100,30,672.82,30,1
232291,43,0,58,2,5,10,100,365,979.19,2,1
232292,43,1,17,1,2,1,10,30,632.08,19,1
232293,61,1,52,9,6,26,10,365,289.47,11,1
232294,45,0,28,5,1,13,10,365,459.9,21,1
232295,41,0,49,29,4,5,50,90,312.77,19,1
232296,49,0,10,11,10,11,10,365,487.68,25,1
232297,22,1,26,12,1,28,100,90,520.25,18,1
232298,61,1,43,21,1,5,50,30,728.91,28,1
232299,47,0,28,25,2,7,50,90,546.52,28,1
232300,42,1,45,28,0,25,10,30,942.64,2,1
232301,52,1,2,30,3,4,10,365,103.73,9,1
232302,40,1,27,17,7,13,50,90,138.2,26,1
232304,35,0,40,1,3,2,100,30,116.28,19,1
232305,26,1,21,3,0,23,100,90,459.04,2,1
232306,18,1,17,14,5,2,100,365,934.53,18,1
232307,58,1,58,26,0,25,50,30,738.53,8,1
232308,43,0,56,1,8,8,10,30,127.15,9,1
232309,37,0,34,27,10,7,50,30,730.41,11,1
232310,64,1,15,14,4,10,100,90,299.24,3,1
232311,39,1,52,14,6,17,10,90,303.15,7,1
232312,41,1,6,8,4,2,100,30,817.71,9,1
232313,32,0,18,24,2,28,50,30,168.36,26,1
232314,56,0,33,28,3,24,100,90,749.92,21,1
232315,30,0,15,29,10,3,10,365,923.53,22,1
232316,20,0,58,18,9,1,50,90,229.41,27,1
232317,44,0,6,3,0,13,50,365,102.06,5,1
232318,49,1,35,25,0,29,100,30,931.71,24,1
232319,61,1,60,2,1,24,10,365,397.59,15,1
232320,50,1,10,30,6,20,10,365,343.17,6,1
232321,63,0,8,22,8,21,10,365,401.21,19,1
232322,49,0,10,13,2,12,100,90,414.38,3,1
232323,46,1,12,26,2,0,10,30,183.98,5,1
232324,22,0,55,15,9,7,10,90,101.52,30,1
232325,40,1,5,7,7,10,50,90,497.93,2,1
232326,61,1,59,6,2,2,10,30,447.95,12,1
232327,28,0,4,13,2,1,100,30,921.32,1,1
232328,56,1,29,25,4,25,100,365,585.37,2,1
232329,34,1,60,18,6,17,10,90,279.26,23,1
232331,62,1,19,30,7,2,50,90,301.31,13,1
232332,49,1,23,15,9,1,100,30,705.31,27,1
232333,50,0,15,14,5,21,10,30,461.88,1,1
232334,58,1,20,17,0,30,10,30,752.26,14,1
232335,18,1,6,12,9,17,50,30,443.78,21,1
232336,57,1,54,29,10,7,50,365,368.97,16,1
232337,62,1,58,11,5,10,100,30,752.71,21,1
232338,37,0,18,23,1,20,100,90,769.49,22,1
232339,48,1,11,14,1,24,100,30,401.55,7,1
232340,39,1,31,2,2,25,50,90,333.79,9,1
232341,34,0,15,19,10,4,10,30,182.27,1,1
232342,32,0,40,2,5,20,10,90,672.97,17,1
232343,63,0,48,28,8,6,50,365,469.76,25,1
232344,63,1,22,14,3,6,100,365,665.4,8,1
232345,61,0,36,28,7,11,10,30,825.41,25,1
232346,62,1,52,20,5,25,50,30,949.5,30,1
232347,64,0,49,3,1,25,100,90,176.11,16,1
232348,45,0,4,24,3,18,100,30,184.72,6,1
232349,35,0,42,24,6,7,50,30,764.9,22,1
232350,37,1,3,24,4,10,50,90,825.76,17,1
232351,39,1,57,24,0,29,100,365,222.91,21,1
232352,55,0,4,23,5,10,10,90,245.84,1,1
232353,30,1,26,11,10,17,100,30,653.53,5,1
232354,55,1,2,28,0,12,50,90,235,13,1
232355,46,1,2,1,8,16,50,30,371.11,16,1
232356,30,1,31,26,10,21,100,90,628.51,19,1
232357,31,1,37,26,4,28,50,30,758.94,6,1
232358,31,1,32,4,10,23,100,30,958.02,22,1
232359,60,0,31,14,7,27,50,30,591.72,14,1
232360,65,0,10,28,4,7,100,90,705.14,5,1
232361,45,1,51,19,2,5,100,365,158.24,28,1
232362,31,0,56,30,5,3,10,30,804.93,19,1
232363,26,0,15,8,7,3,50,30,862.45,15,1
232364,61,0,57,13,10,26,10,90,694.43,2,1
232365,23,0,59,21,8,16,10,365,612.57,7,1
232366,28,0,3,13,8,30,10,30,252.4,21,1
232367,53,0,2,19,10,14,100,90,867.68,17,1
232368,45,1,32,12,5,8,50,90,799.97,29,1
232369,60,1,43,24,3,10,50,30,434.01,21,1
232370,48,1,31,22,4,24,10,365,110,15,1
232371,27,0,33,29,2,5,50,365,250.34,22,1
232372,55,1,19,3,3,6,50,30,412.15,9,1
232373,38,0,38,2,5,14,100,30,711.72,14,1
232374,19,1,44,29,5,13,100,90,795.65,2,1
232375,58,0,12,1,6,16,10,30,973.73,16,1
232376,41,1,24,16,5,21,10,30,712.83,10,1
232377,31,1,53,5,8,14,100,90,657.59,30,1
232378,23,1,2,9,2,30,50,365,725.84,22,1
232379,57,1,1,13,8,21,10,365,647.33,18,1
232380,55,1,23,12,2,28,50,365,809.01,10,1
232381,25,0,51,28,1,28,100,90,866.76,17,1
232382,38,1,57,28,0,15,10,90,362.97,9,1
232383,60,0,55,16,0,2,100,30,859.4,10,1
232384,63,0,26,18,3,14,100,90,229.06,5,1
232385,24,0,27,8,7,28,50,365,621.36,20,1
232386,52,1,20,22,6,18,10,30,599.04,26,1
232387,64,0,12,12,6,30,100,90,211.46,16,1
232388,63,1,27,22,6,28,10,90,552.63,9,1
232389,19,0,42,5,5,9,100,30,323.81,8,1
232390,50,1,54,1,8,4,50,90,145.12,17,1
232391,23,1,5,4,1,19,50,30,191.27,26,1
232392,36,0,42,7,3,9,10,365,735.56,29,1
232393,18,0,19,3,8,21,10,90,770.92,29,1
232394,62,0,4,15,5,14,10,90,740.39,17,1
232395,37,0,27,4,8,25,50,30,714.69,30,1
232396,22,0,16,25,8,3,100,90,205.05,15,1
232397,59,0,60,22,10,16,50,90,269.3,2,1
232398,25,0,43,24,0,9,100,30,236.65,26,1
232399,58,0,36,11,7,6,10,365,617.04,17,1
232400,24,1,42,24,2,20,50,30,637.2,9,1
232401,58,1,21,20,1,1,10,30,812.81,20,1
232402,37,0,19,28,7,11,100,365,397.82,21,1
232403,48,1,40,6,3,23,10,90,874.65,28,1
232404,45,0,51,6,7,22,10,90,494.5,21,1
232405,23,0,27,4,9,26,10,30,249.63,22,1
232406,26,1,8,20,2,11,10,30,656.36,28,1
232407,59,1,26,21,4,27,50,90,328.33,3,1
232408,49,0,35,6,5,9,10,365,870.01,23,1
232409,61,0,60,10,1,11,10,365,699.17,26,1
232410,58,1,25,25,0,15,10,90,453.92,29,1
232412,22,1,32,27,3,30,50,365,699.77,24,1
232413,54,0,35,7,6,29,100,30,286.8,3,1
232414,42,1,24,5,5,5,100,30,541.83,8,1
232415,62,1,16,30,5,21,50,90,402.62,20,1
232416,20,1,43,23,10,28,100,90,525.52,18,1
232417,26,1,6,22,3,11,10,365,264.71,23,1
232418,43,1,28,16,7,2,10,30,856.17,3,1
232419,56,1,31,20,10,18,50,365,795.02,13,1
232420,18,1,22,29,2,15,100,30,842.6,17,1
232421,38,1,20,1,6,2,50,365,525.71,12,1
232422,40,0,9,25,10,2,100,90,769.15,26,1
232423,64,0,9,29,5,10,10,365,243.5,17,1
232424,41,0,19,8,2,3,50,30,444.89,25,1
232425,20,1,20,11,9,17,50,30,669.98,27,1
232426,55,1,43,18,6,17,50,30,182.08,22,1
232427,42,1,7,11,4,19,50,30,653.35,10,1
232428,46,1,51,8,5,30,50,30,785.7,16,1
232429,33,1,47,28,7,30,100,90,685.46,20,1
232430,27,0,6,29,3,22,10,365,911.34,27,1
232431,44,0,44,10,0,30,100,90,495.44,22,1
232432,18,0,34,8,2,20,100,30,224.15,29,1
232433,21,1,29,19,6,3,50,90,740.82,24,1
232434,36,1,18,9,2,7,100,365,628.31,16,1
232435,56,1,2,22,6,8,50,90,714.68,28,1
232437,63,1,40,28,1,16,50,365,600.94,15,1
232438,27,1,1,19,5,24,100,90,676.68,24,1
232439,29,0,20,4,9,2,10,30,336.77,27,1
232440,56,1,13,7,6,24,10,90,799.4,25,1
232441,56,1,48,30,0,24,100,90,540.22,14,1
232442,29,0,45,25,7,20,10,30,549.37,30,1
232444,32,0,5,15,0,9,100,30,318.73,16,1
232445,63,0,15,21,5,25,50,30,242.49,3,1
232446,43,1,2,23,3,7,100,30,681.09,9,1
232447,28,0,52,26,5,23,10,365,971.99,2,1
232448,22,0,7,24,8,1,100,365,402.3,8,1
232449,20,1,27,22,2,11,50,90,148.72,28,1
232450,24,1,50,5,6,11,50,30,868.53,17,1
232451,19,0,9,10,0,15,10,90,644.02,22,1
232452,35,1,59,17,9,12,10,30,662.84,10,1
232453,46,1,30,19,5,2,10,30,800.89,6,1
232454,59,1,4,23,4,19,100,30,801.59,24,1
232455,57,0,2,11,5,22,50,30,935.79,28,1
232456,41,0,53,27,3,19,50,90,741.91,24,1
232457,61,1,52,27,0,24,50,365,512.92,3,1
232458,32,1,49,22,6,11,50,30,776.93,3,1
232459,25,1,48,21,8,8,10,30,929.22,29,1
232460,51,1,12,4,8,15,50,365,376.02,5,1
232461,33,0,21,1,4,9,10,90,826.36,15,1
232462,26,0,46,20,8,26,10,90,530.43,2,1
232463,62,1,60,17,3,10,100,365,394.78,3,1
232464,25,1,56,17,10,1,50,365,194.85,27,1
232465,51,0,21,17,3,10,10,90,912.43,20,1
232466,61,0,1,29,3,1,50,90,907.28,2,1
232467,64,0,2,25,6,16,10,365,110.74,12,1
232469,61,0,50,12,9,13,50,365,523.14,29,1
232470,64,1,53,12,7,30,10,365,968.53,25,1
232472,48,1,37,8,4,8,10,365,384.11,16,1
232473,51,1,57,4,10,20,100,365,878.39,16,1
232474,51,1,15,20,7,8,100,90,780.97,3,1
232475,43,1,47,5,9,23,100,90,143.82,27,1
232476,44,1,54,11,7,26,50,365,126.96,2,1
232477,28,0,38,19,6,24,100,30,521.74,10,1
232478,38,1,9,24,2,21,100,30,938.91,18,1
232479,55,0,22,15,2,13,100,30,572.37,14,1
232480,45,0,27,24,5,17,50,90,496.06,28,1
232481,48,0,7,4,4,29,100,30,118.16,24,1
232482,52,0,22,17,10,5,100,90,456.34,1,1
232483,62,1,50,3,6,3,100,30,606.4,9,1
232484,40,1,11,14,8,24,50,90,158.46,24,1
232485,49,0,54,22,8,0,100,30,314.24,7,1
232486,36,0,36,21,10,19,10,30,571.99,22,1
232487,53,0,34,24,5,18,10,90,659.64,20,1
232488,18,0,42,1,2,1,50,90,863.61,25,1
232489,23,1,9,23,8,3,50,365,154.35,5,1
232490,57,1,13,4,7,25,10,90,642.08,23,1
232491,57,1,18,21,2,20,100,90,141.04,2,1
232493,25,1,51,19,4,3,50,365,453.99,5,1
232494,62,1,5,30,10,24,100,30,996.2,19,1
232495,29,0,18,15,10,14,10,30,544.95,10,1
232496,37,1,11,26,5,23,100,90,317,3,1
232497,60,1,47,4,10,5,50,30,478.77,16,1
232498,50,0,17,8,1,14,10,90,922.63,29,1
232499,43,1,55,23,10,0,50,365,691.97,21,1
232500,46,1,6,1,2,20,10,90,301.13,5,1
232501,33,1,60,6,1,2,100,30,935.9,11,1
232502,23,0,38,1,2,7,50,30,897.11,18,1
232504,51,0,30,13,0,9,10,30,567.29,27,1
232505,40,1,49,11,7,1,100,30,872.37,13,1
232506,34,0,22,13,0,25,100,365,143.94,18,1
232507,56,1,27,27,4,1,10,90,650.38,27,1
232508,33,1,38,26,4,1,10,30,152.22,26,1
232509,39,0,9,12,2,24,100,30,426.62,17,1
232510,37,0,12,22,7,14,100,30,324.22,5,1
232511,63,1,43,10,3,14,10,365,675.42,10,1
232512,30,1,44,17,1,20,50,90,457.19,11,1
232513,40,0,51,9,10,27,50,90,557.47,24,1
232514,58,1,32,22,2,26,50,365,425.68,13,1
232515,31,0,1,3,0,15,50,30,190.87,25,1
232516,62,0,56,10,1,8,100,30,517.78,9,1
232517,34,0,13,14,4,27,10,30,122.83,12,1
232518,34,0,29,4,1,7,50,365,387.47,29,1
232519,20,0,41,22,6,28,10,90,755.81,5,1
232520,55,0,20,6,1,20,10,365,295.94,26,1
232522,35,1,60,6,10,2,50,90,487.41,19,1
232523,29,1,12,14,6,26,100,30,698.4,7,1
232524,65,1,16,4,1,15,100,365,997.14,29,1
232525,54,1,43,12,10,10,10,90,421.02,10,1
232526,61,1,45,27,7,7,50,90,619.43,9,1
232527,34,0,57,19,5,19,50,30,420.08,23,1
232528,27,0,19,9,10,9,100,365,955.16,6,1
232529,58,1,21,2,8,13,100,30,175.01,22,1
232530,50,1,46,23,6,11,100,90,670.01,16,1
232531,19,1,12,22,4,14,100,30,327.84,21,1
232532,50,0,1,21,7,15,10,365,363.91,19,1
232533,26,0,29,17,8,17,100,365,531.22,7,1
232534,25,0,9,25,7,19,10,30,631.53,4,1
232535,41,1,20,6,8,30,10,30,657.54,13,1
232536,48,1,26,2,3,16,100,365,304.74,18,1
232537,41,1,41,25,2,13,100,30,883.06,27,1
232538,60,1,44,8,4,29,100,90,208.74,4,1
232539,43,1,48,24,6,7,50,365,496.8,7,1
232541,60,0,35,22,8,7,100,365,867.01,3,1
232542,31,1,33,23,6,2,100,90,165.49,4,1
232543,30,0,25,3,7,23,10,90,161.2,11,1
232544,23,1,2,19,9,13,50,90,552.44,10,1
232545,56,0,47,20,5,4,100,90,938.73,28,1
232546,46,1,39,3,7,6,50,365,815.97,23,1
232547,20,0,11,4,1,20,50,30,183.52,8,1
232548,24,1,45,7,7,12,10,365,885.88,21,1
232549,37,1,17,12,5,20,50,90,788.5,28,1
232550,25,0,42,5,2,9,100,30,194.31,20,1
232551,62,0,1,14,7,28,100,30,731.31,8,1
232552,30,0,28,7,5,10,100,90,369.87,27,1
232553,59,1,35,1,1,2,10,30,118.5,26,1
232554,18,1,48,18,2,11,50,365,720.07,2,1
232555,20,1,9,4,7,20,100,30,148.63,29,1
232556,56,1,57,2,6,26,10,90,505.08,19,1
232557,39,0,26,29,8,22,100,30,516.33,15,1
232558,30,0,33,20,6,1,10,90,386.71,7,1
232559,28,1,8,8,5,17,10,90,415.84,3,1
232560,43,0,34,23,3,2,50,365,298.82,28,1
232561,30,1,44,27,4,20,100,30,136.14,15,1
232562,19,0,28,13,9,13,10,30,107.51,9,1
232563,56,0,38,6,9,0,100,365,432.15,11,1
232564,27,0,13,18,7,24,10,90,446.49,4,1
232565,56,0,2,24,2,25,50,30,603.55,9,1
232566,31,0,54,24,2,17,10,90,390.66,17,1
232567,19,1,51,10,8,8,100,30,886.93,9,1
232569,55,0,34,3,4,9,100,90,706.78,21,1
232570,32,0,17,19,0,27,50,30,477.24,1,1
232571,62,1,18,8,8,29,100,90,220.99,19,1
232572,38,0,12,12,2,15,50,365,220.99,19,1
232574,56,1,5,28,9,6,100,90,228.74,9,1
232575,26,0,24,1,3,20,100,365,828.14,20,1
232576,48,0,8,15,2,26,50,90,963.37,6,1
232577,26,1,26,10,6,27,50,365,728.47,7,1
232578,54,1,2,19,8,12,10,365,623.32,16,1
232579,21,1,51,3,3,23,100,30,250.94,12,1
232580,48,1,29,27,10,10,100,30,193.86,5,1
232581,25,0,45,17,5,13,50,365,936.92,11,1
232582,51,0,38,16,8,8,50,90,982.57,3,1
232584,47,0,24,1,10,19,50,365,630.06,17,1
232585,54,0,2,5,7,15,50,90,533.84,21,1
232586,30,0,1,16,7,18,50,30,959.16,11,1
232587,46,0,14,22,2,25,50,30,218.01,26,1
232588,46,1,36,15,10,11,100,90,221.96,15,1
232589,34,0,11,3,7,13,50,30,208.93,23,1
232590,63,1,45,30,4,29,50,30,537.13,7,1
232591,39,1,20,16,4,19,10,90,140.67,24,1
232593,55,0,23,21,2,26,10,30,764.77,4,1
232594,45,0,11,25,3,1,10,90,867.01,27,1
232595,56,0,33,27,10,10,100,30,453.25,7,1
232596,60,0,12,10,10,26,50,90,778.59,6,1
232597,33,0,40,7,8,30,100,365,389.77,12,1
232598,55,0,16,27,9,24,100,90,912.2,23,1
232599,60,1,59,16,6,17,50,90,995.28,7,1
232600,47,1,24,23,4,19,100,30,454.36,21,1
232601,45,1,30,1,4,9,50,30,202.13,24,1
232602,29,1,8,30,0,0,100,365,274.28,7,1
232603,50,1,26,16,10,24,50,365,318.86,29,1
232604,24,1,6,23,3,0,50,30,995.88,15,1
232605,25,1,28,27,5,12,10,90,592.23,13,1
232606,22,1,8,4,2,7,10,30,944.12,11,1
232607,53,0,57,27,9,28,50,365,704.99,18,1
232608,38,1,37,6,3,0,50,30,226.06,30,1
232609,51,1,10,25,2,8,50,365,123.92,2,1
232610,62,1,38,21,7,14,100,90,284.43,19,1
232611,47,0,5,26,0,10,10,30,617.32,25,1
232612,54,1,20,19,2,2,10,30,326.84,12,1
232613,30,0,11,18,4,17,100,30,351.08,13,1
232614,41,1,30,13,10,26,50,365,873.17,5,1
232615,32,0,19,23,0,26,10,30,308.89,30,1
232616,52,0,37,18,2,10,100,30,560.84,4,1
232617,61,1,46,21,3,10,10,30,639.05,7,1
232618,32,1,39,16,7,23,10,90,422.04,30,1
232619,63,0,58,24,4,7,50,365,831.27,25,1
232620,31,1,16,9,5,29,100,365,302.06,28,1
232621,20,0,55,16,0,13,100,365,215.81,1,1
232622,59,1,17,3,0,6,50,30,703.04,29,1
232623,51,0,23,8,5,15,10,30,162.29,24,1
232624,52,0,9,2,6,16,10,90,544.21,6,1
232625,41,0,40,1,6,19,10,365,115.55,29,1
232626,38,0,10,12,5,5,100,365,353.81,29,1
232627,47,0,7,2,5,12,50,90,135.16,10,1
232628,34,0,12,27,0,10,100,30,407.17,6,1
232629,42,1,21,10,8,0,100,30,164.03,24,1
232630,20,0,11,28,7,10,100,30,534.72,5,1
232631,40,0,47,29,5,18,10,365,150.03,26,1
232632,28,0,32,1,1,14,10,365,234.88,12,1
232633,31,0,3,22,0,17,10,30,361.89,15,1
232634,38,0,30,21,6,16,50,30,995.8,28,1
232635,59,1,41,8,4,30,50,365,360.98,15,1
232636,31,0,41,6,5,25,100,90,870.26,20,1
232637,48,0,27,5,6,28,50,90,366.13,11,1
232638,37,0,23,3,9,8,100,90,453.59,18,1
232639,30,0,8,25,10,21,100,365,297.06,22,1
232640,35,1,53,17,5,0,100,90,875.99,29,1
232641,65,0,15,2,10,1,50,90,744.96,7,1
232642,45,1,29,27,2,25,10,90,962.54,24,1
232643,49,1,45,14,10,7,50,30,647.7,14,1
232644,36,0,51,6,1,21,100,365,458.97,5,1
232645,32,1,32,3,8,11,100,90,362.32,27,1
232646,49,1,15,21,7,24,50,30,195.91,22,1
232648,24,0,10,14,1,20,100,365,898.48,25,1
232649,35,0,33,10,8,8,10,365,311.13,17,1
232650,40,0,41,28,9,28,10,365,267.79,12,1
232651,49,0,22,9,0,16,10,90,215.11,29,1
232652,18,1,16,16,5,0,10,30,722.05,16,1
232653,41,1,1,27,1,24,100,365,160.64,28,1
232654,49,0,53,6,10,24,100,365,317.3,13,1
232656,45,1,4,8,2,4,50,30,949.49,28,1
232657,23,1,4,3,9,15,10,90,495.91,19,1
232658,30,0,43,26,1,2,50,365,136.16,12,1
232659,36,1,41,1,8,25,100,30,935.4,1,1
232660,57,0,35,3,6,5,50,30,520.6,12,1
232661,35,1,3,2,0,6,10,365,545.38,10,1
232662,28,0,57,28,5,21,50,30,649.8,8,1
232663,49,1,51,18,1,22,50,90,288.28,11,1
232664,43,0,14,11,0,26,50,30,790.78,28,1
232665,59,1,26,16,4,21,100,30,863.53,8,1
232666,33,1,17,19,1,16,10,30,339.32,7,1
232667,37,0,42,27,5,8,50,365,367.84,4,1
232668,40,0,30,20,1,9,50,365,421.29,24,1
232669,47,1,19,19,10,17,100,365,179.94,24,1
232670,34,1,6,27,6,11,100,90,830,4,1
232671,19,1,51,17,4,5,100,365,441.74,6,1
232673,19,1,15,12,10,12,100,30,176.46,21,1
232674,64,0,58,7,3,25,100,365,741.97,15,1
232675,50,1,50,29,1,18,100,365,251.03,21,1
232676,63,0,4,8,6,8,50,365,886.95,7,1
232677,26,0,14,10,7,3,100,30,356.78,16,1
232678,35,0,24,27,1,6,100,30,494.32,19,1
232679,58,1,9,5,8,14,10,30,144.57,12,1
232681,48,1,46,11,7,29,50,90,628.64,22,1
232682,64,0,6,4,2,1,100,365,107.11,9,1
232683,24,1,6,11,4,27,10,30,776.91,13,1
232684,37,1,14,20,10,8,100,365,994.99,10,1
232685,27,0,21,28,0,10,100,90,707.09,24,1
232686,39,0,13,27,3,1,100,30,387.26,8,1
232687,61,1,22,30,0,0,100,90,300.16,5,1
232688,56,0,34,2,10,5,50,365,993.95,4,1
232689,45,0,36,29,9,23,10,90,700.03,22,1
232690,43,1,48,30,10,4,100,90,856.52,20,1
232691,49,0,4,3,0,10,10,30,134.23,19,1
232692,32,0,41,12,4,3,100,365,435.22,11,1
232693,37,0,40,24,10,16,50,30,485.44,13,1
